"pathwayId"	"pathwayName"	"annMoleculeRatio"	"annBgRatio"	"pvalue"	"fdr"	"annMoleculeList"	"annBgMoleculeList"
"path:00510"	"N-Glycan biosynthesis"	"6/863"	"48/21796"	0.0112660339900624	0.21758120731555	"11253;2530;6185;79868;7991;8813"	"10195;10905;11253;11282;11320;144245;146664;1603;1650;1798;199857;201595;22845;23193;2530;25834;2683;29880;29929;3703;4121;4122;4124;4245;4247;4248;4249;440138;54344;56052;57134;57171;6184;6185;6480;7841;79053;79087;79796;79868;7991;84920;85365;8703;8704;8813;8818;91869"
"path:04070"	"Phosphatidylinositol signaling system"	"8/863"	"78/21796"	0.0119222579350986	0.21758120731555	"23396;3612;3632;5287;801;8760;8821;8871"	"1040;10423;113026;1606;1607;1608;160851;1609;163688;200576;23236;23396;23533;27124;3612;3613;3628;3631;3632;3633;3635;3636;3705;3706;3707;3708;3709;3710;4952;51196;51763;51806;5286;5287;5288;5289;5290;5291;5293;5294;5295;5296;5297;5298;5305;5330;5331;5332;5333;5335;5336;55300;55361;5578;5579;5582;56623;5728;64768;79837;801;805;808;810;8394;8395;8396;84812;8503;8525;8526;8527;8760;8821;8867;8871;89869;9162"
"path:04530"	"Tight junction"	"11/863"	"131/21796"	0.0150756425862948	0.253966594338351	"10627;1496;23136;24146;4619;4620;4627;55844;60;88;998"	"10000;1019;10207;103910;10398;10627;10686;11336;1364;1365;1366;137075;1457;1459;1460;149461;1495;1496;1499;150084;154810;2017;2035;2036;2037;207;208;22800;22808;22989;23136;23562;24146;260425;26285;27134;2770;2771;2773;29119;29895;3059;3265;3845;387;3993;3996;4301;4619;4620;4621;4622;4624;4625;4626;4627;4628;4629;4633;4636;4893;4950;49861;5010;50848;50855;51208;51776;53842;5515;5516;5518;5519;5520;5521;5522;5578;5579;5580;5581;5582;5583;5584;55844;55870;5588;5590;56288;5728;57530;57644;58494;58498;5865;5872;60;60412;6237;64398;6714;7082;71;7122;7525;79784;81;8189;83700;84552;84612;8531;8573;87;8735;8777;88;89;9071;9073;9074;9075;9076;9080;9218;9223;92359;93408;93643;9414;9863;998"
"path:04970"	"Salivary secretion"	"8/863"	"86/21796"	0.0205364505828342	0.281503461017071	"1470;1471;1473;2778;5542;55503;6548;801"	"107;108;109;111;112;113;1131;114;115;146;1469;147;1470;1471;1472;1473;148;153;154;155;163688;1755;196883;23236;23439;2776;2778;2977;2982;2983;3346;362;3708;3709;3710;3778;3783;4025;4069;4589;476;477;478;480;481;482;483;4842;486;490;491;492;493;51806;5330;5331;5332;54831;5542;55503;5554;5555;5566;5567;5568;5578;5579;5582;5592;5593;5613;6263;6522;653247;6548;6558;6779;683;6844;727897;801;805;808;810;820;952"
"path:04520"	"Adherens junction"	"7/863"	"70/21796"	0.0205664629053568	0.281503461017071	"1496;2260;4087;60;7046;88;998"	"10163;10458;10580;10810;117178;1387;1457;1459;1460;1495;1496;1499;1500;1956;2033;2064;2260;2534;25945;29119;3480;3643;387;4008;4087;4088;4089;4233;4301;51176;51701;5594;5595;56288;5770;5777;5787;5792;5795;5797;5818;5819;5879;5880;5881;60;6591;6615;6714;6885;6932;6934;7046;7048;7082;71;7414;7454;7525;81;81607;83439;87;88;89;8936;8976;9855;998;999"
"path:05212"	"Pancreatic cancer"	"7/863"	"70/21796"	0.0205664629053568	0.281503461017071	"1950;3716;4087;5970;7042;7046;998"	"10000;1019;1021;1029;10928;1147;1869;1870;1871;1950;1956;2064;207;208;2277;23533;3551;369;3716;3845;4087;4088;4089;4790;5228;5290;5291;5293;5294;5295;5296;5594;5595;5599;5601;5602;5604;5605;572;5879;5880;5881;5888;5894;5898;5899;5900;5925;595;5970;598;673;675;6772;6774;7039;7040;7042;7043;7046;7048;7157;7422;7423;7424;842;8503;8517;9459;998"
"path:00562"	"Inositol phosphate metabolism"	"6/863"	"57/21796"	0.024754380308124	0.318894663969363	"23396;3612;3632;5287;8821;8871"	"10423;113026;138429;200576;23236;23396;253430;27124;3612;3613;3628;3631;3632;3633;3636;3705;3706;3707;4329;4952;51196;51477;51763;5286;5287;5288;5289;5290;5291;5293;5294;5297;5298;5305;5330;5331;5332;5333;5335;5336;55300;55361;55586;56623;5728;64768;7167;79837;8394;8395;8396;84812;8821;8867;8871;89869;9562"
"path:04141"	"Protein processing in endoplasmic reticulum"	"12/863"	"167/21796"	0.0340484201194333	0.414255778119772	"10952;11253;1410;27102;55757;5589;5611;56886;6185;7991;92552;9871"	"100289713;10113;10130;10134;10273;10277;10294;10299;10427;10477;10483;10484;10525;10802;10808;10905;10952;10956;10960;10961;10970;11231;11253;118424;120329;1388;1409;1410;143630;1603;1649;1650;1965;201595;2081;22824;22872;22926;23193;23471;23480;23640;23645;258010;25956;26232;26270;267;27102;27248;285126;2923;29927;29978;29979;30001;3300;3301;3303;3304;3305;3306;3309;3310;3312;3320;3326;3337;3703;3998;4121;4217;4287;440275;468;4780;5034;50613;5071;51009;51128;51360;51465;51619;51726;54431;54788;55176;55432;55666;55741;55757;55768;55829;5589;55968;5599;5601;5602;5609;5610;5611;56605;56681;56886;56893;57134;573;578;581;5886;5887;596;6048;6184;6185;6238;6396;6400;64215;64374;6500;6745;6746;6747;6748;7095;7184;7186;7321;7322;7323;7324;7325;7326;7327;7353;7415;7466;7494;7841;79139;79748;7991;80267;80331;80700;811;81567;821;823;824;84447;8454;85479;8720;91319;92552;9373;9451;9532;9601;9632;9695;9709;9871;9978"
"path:00564"	"Glycerophospholipid metabolism"	"7/863"	"79/21796"	0.0368171501840429	0.424366099489757	"1103;11313;150763;162466;5833;81579;8760"	"100137049;10162;10390;1040;10400;10423;10434;10554;10555;1103;1119;1120;11313;123745;129642;137964;150763;154141;1606;1607;1608;160851;1609;162466;23171;23659;23761;253558;254531;26279;2819;2820;30814;391013;3931;43;50487;5130;5319;5320;5321;5322;5337;5338;54675;54947;55224;55500;56894;56895;56985;56994;57678;5833;64600;6901;79143;79888;81490;81579;8398;8399;8443;84647;84803;8525;8526;8527;85465;8611;8612;8613;8681;8760;9162;9468;9489;9791;9926"
"path:00472"	"D-Arginine and D-ornithine metabolism"	"1/863"	"1/21796"	0.0395944209946779	0.433558909891723	"1610"	"1610"
